id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address,city,state,zip_code,DBA Name,AKA Name,License #,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Latitude,Longitude,income_household_median
-qdK2hMa5uAo0n4eA9tWEw,saucy-porka-chicago-2,Saucy Porka,https://s3-media1.fl.yelpcdn.com/bphoto/Sn711SuuvjmQUpWllKNiOQ/o.jpg,False,https://www.yelp.com/biz/saucy-porka-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,134,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",18722443772,(872) 244-3772,862.9655243963058,41.7950789989246,-87.5973008539798,1164 e 55th st,chicago,il,60615,"BERGSTEIN'S NY DELICATESSEN, LLC",BERGSTEIN'S NY DELICATESSEN,2303862.0,Risk 1 (High),1164 e 55th st,chicago,il,60615,2014-01-06,License,Pass,41.7951714122641,-87.5970170811026,45077
laeCW7yUmDL9OAxToutgNw,pizza-capri-chicago-3,Pizza Capri,https://s3-media1.fl.yelpcdn.com/bphoto/Fv3nJhwYVAdBWyrdITTv2A/o.jpg,False,https://www.yelp.com/biz/pizza-capri-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,494,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"['delivery', 'pickup']",17733247777,(773) 324-7777,1042.0357524929784,41.79932,-87.58874,1501 e 53rd st,chicago,il,60615,PIZZA CAPRI,PIZZA CAPRI,39084.0,Risk 1 (High),1501 e 53rd st,chicago,il,60615,2015-06-08,Complaint,Fail,41.79943425904436,-87.58904625526527,45077
d6943aTFNiGeJSApAddKLA,shinju-sushi-chicago,Shinju Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/bVNHI32Vndl1DthuJxf8ZQ/o.jpg,False,https://www.yelp.com/biz/shinju-sushi-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,363,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"['delivery', 'pickup']",17739666669,(773) 966-6669,801.6035357837056,41.7992599,-87.59219,1375 e 53rd st,chicago,il,60615,SHINJU SUSHI JAPANESE RESTAURANT LLC,SHINJU SUSHI JAPANESE RESTAURANT LLC,1927671.0,Risk 1 (High),1375 e 53rd st,chicago,il,60615,2019-05-07,Canvass,Pass w/ Conditions,41.79939926211286,-87.59208770728569,45077
JYiaZL92oKW1vPMxQypvlQ,strings-ramen-hyde-park-chicago,Strings Ramen- Hyde Park,https://s3-media3.fl.yelpcdn.com/bphoto/XfIAJI2Cj8jDBa5VdeqLrg/o.jpg,False,https://www.yelp.com/biz/strings-ramen-hyde-park-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,119,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"['delivery', 'pickup']",17736332797,(773) 633-2797,987.410108774362,41.79923,-87.58963,1453 e 53rd st,chicago,il,60615,STRING'S,STRING'S,2807652.0,Risk 1 (High),1453 e 53rd st,chicago,il,60615,2022-12-05,Canvass,Pass w/ Conditions,41.7994278540466,-87.58972048912777,45077
cexclggtFDUfHzg2y9b8RQ,harolds-chicken-14-chicago,Harold's Chicken #14,https://s3-media2.fl.yelpcdn.com/bphoto/xz7X5AoHwN0xuN6fCSvYDg/o.jpg,False,https://www.yelp.com/biz/harolds-chicken-14-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,319,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,[],17736679835,(773) 667-9835,475.5326352789198,41.80005867814995,-87.59607026039245,1208 e 53rd st,chicago,il,60615,HAROLD'S CHICKEN SHACK #14,HAROLD'S CHICKEN,2423269.0,Risk 2 (Medium),1208 e 53rd st,chicago,il,60615,2022-04-25,Complaint,Pass,41.79957000569888,-87.5962391078313,45077
VzNlg0a4qm3JgjxypEIMNw,philz-coffee-chicago-10,Philz Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/oDKHTBz3Se9vKijARJq9HQ/o.jpg,False,https://www.yelp.com/biz/philz-coffee-chicago-10?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,66,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],17738914848,(773) 891-4848,915.1017872513286,41.7993875,-87.5905933231271,1425 e 53rd st,chicago,il,60615,PHILZ COFFEE,PHILZ COFFEE,2670235.0,Risk 2 (Medium),1425 e 53rd st,chicago,il,60615,2019-08-22,License,Pass,41.79941429886093,-87.59067571640757,45077
TZyMOAThow2bJqXcvaJAAg,teamo-boba-bar-chicago-3,Te'amo Boba Bar,https://s3-media1.fl.yelpcdn.com/bphoto/xkpyEuid6KjhKqf7w8Om5g/o.jpg,False,https://www.yelp.com/biz/teamo-boba-bar-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,110,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"['delivery', 'pickup']",13125862308,(312) 586-2308,850.0217053737019,41.794896,-87.598987,1115 e 55th st,chicago,il,60615,TE'AMO BOBA BAR,TE'AMO BOBA BAR,2570134.0,Risk 2 (Medium),1115 e 55th st,chicago,il,60615,2017-12-18,License,Fail,41.79492963002326,-87.59906813253934,45077
kiCVprRpJ2UBvOrdck9akA,the-snail-thai-cuisine-chicago,The Snail Thai Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/VAveYp_nenexGMRftFlNYw/o.jpg,False,https://www.yelp.com/biz/the-snail-thai-cuisine-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,273,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,['delivery'],17736675423,(773) 667-5423,1560.3129206678784,41.7951091813566,-87.5847875008758,1649 e 55th st,chicago,il,60615,SNAIL THAI CUISINE,SNAIL THAI CUISINE,1617795.0,Risk 1 (High),1649 e 55th st,chicago,il,60615,2018-08-15,Complaint,Pass w/ Conditions,41.79510794419416,-87.58467767057986,45077
5RrnBcu3vv7CDTcbKdaFQw,uncle-joes-jerk-chicken-chicago-2,Uncle Joe's Jerk Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/uRVnYG07xG2b05yg7eDM0A/o.jpg,False,https://www.yelp.com/biz/uncle-joes-jerk-chicken-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,298,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,['delivery'],17732415550,(773) 241-5550,960.116808866253,41.8022295,-87.58928016050264,1461 e hyde park blvd,chicago,il,60615,JOE'S & KEN'S II,UNCLE JOE'S JERK CHICKEN,81030.0,Risk 1 (High),1461 e hyde park blvd,chicago,il,60615,2022-04-08,Complaint Re-Inspection,Pass,41.80234131701212,-87.58937243573278,45077
CZ1YcTkXZpEevU5aBzmEwg,etoo-modern-asian-cuisine-chicago-2,Eto'o Modern Asian Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/VXiUE6pmZYtln4Zebt4URg/o.jpg,False,https://www.yelp.com/biz/etoo-modern-asian-cuisine-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,96,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"['delivery', 'pickup']",17738912554,(773) 891-2554,798.1075482592034,41.7993689,-87.5922029,1373 e 53rd st,chicago,il,60615,ETO'O,ETO'O,2511638.0,Risk 1 (High),1373 e 53rd st,chicago,il,60615,2022-12-07,Canvass Re-Inspection,Pass,41.79939802477482,-87.59217413474704,45077
RR1-FHAc77YR_Jb6TARbHg,nandos-peri-peri-chicago-29,Nando's Peri-Peri,https://s3-media2.fl.yelpcdn.com/bphoto/jRcVWEn9dJTN4v6G5UcWbg/o.jpg,False,https://www.yelp.com/biz/nandos-peri-peri-chicago-29?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,198,"[{'alias': 'southafrican', 'title': 'South African'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'portuguese', 'title': 'Portuguese'}]",3.5,"['delivery', 'pickup']",17736755261,(773) 675-5261,971.6991121387648,41.799232,-87.5899417,1447 e 53rd st,chicago,il,60615,NANDO'S PERI PERI,NANDO'S PERI PERI,2476556.0,Risk 1 (High),1447 e 53rd st,chicago,il,60615,2019-05-21,Canvass,Pass w/ Conditions,41.799423505424414,-87.58996407916824,45077
WKSBC4wJcQJJoEKri-L3Dw,sip-and-savor-chicago-6,Sip & Savor,https://s3-media1.fl.yelpcdn.com/bphoto/mNM_hMD9W3pu7kFBP_z-yQ/o.jpg,False,https://www.yelp.com/biz/sip-and-savor-chicago-6?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,155,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],17739524532,(773) 952-4532,1443.7410351733931,41.7995707246542,-87.5838654833576,5301 s hyde park blvd,chicago,il,60615,THE SIP GOURMET COFFEE HOUSE,THE SIP GOURMET COFFEE HOUSE,2183659.0,Risk 1 (High),5301 s hyde park blvd,chicago,il,60615,2021-08-24,Canvass,Pass,41.79954377453218,-87.58390766008941,45077
csAM3UV9r-dK_5orblpUcQ,roti-chicago-3,Roti,https://s3-media2.fl.yelpcdn.com/bphoto/GyeB46MLTaxhdt_v3AjvcA/o.jpg,False,https://www.yelp.com/biz/roti-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,122,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",17733905582,(773) 390-5582,1115.6807193678137,41.7996949,-87.587982,1526 e 53rd st,chicago,il,60615,ROTI MODERN MEDITERRANEAN,ROTI MODERN MEDITERRANEAN,2492647.0,Risk 1 (High),1526 e 53rd st,chicago,il,60615,2021-10-04,Canvass,Pass w/ Conditions,41.79966200376594,-87.58800339873723,45077
TyBQn7QWWW8oJLy7l_nC3Q,kikuya-japanese-restaurant-chicago,Kikuya Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/g7MnP-N8Is9oTefVIsrhwQ/o.jpg,False,https://www.yelp.com/biz/kikuya-japanese-restaurant-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,113,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"['delivery', 'pickup']",17736673727,(773) 667-3727,1435.191980147062,41.795104018948,-87.586589483148,1601 e 55th st,chicago,il,60615,KIKUYA RESTAURANT,KIKUYA RESTAURANT,1546681.0,Risk 1 (High),1601 e 55th st,chicago,il,60615,2019-04-24,Canvass,Pass w/ Conditions,41.79507541601845,-87.58752073558598,45077
IotBmy9KHYZxlR8siCZBtw,the-budlong-hot-chicken-chicago-3,The Budlong Hot Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/-wlEFuyPDmWQ6NHQ9ZW_UQ/o.jpg,False,https://www.yelp.com/biz/the-budlong-hot-chicken-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,111,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['delivery', 'pickup']",17732709005,(773) 270-9005,598.0565416476454,41.79933,-87.59498,1301 e 53rd st,chicago,il,60615,YUSHO HP,BBQ,2314937.0,Risk 1 (High),1301 e 53rd st,chicago,il,60615,2014-09-09,License,Pass,41.79936519578902,-87.59490016475203,45077
jp0lbiFdyPMpy8YGW8cfSA,daisys-po-boy-and-tavern-chicago,Daisy's Po' Boy and Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/LEAlsxhENxEsLth2_xYtDA/o.jpg,False,https://www.yelp.com/biz/daisys-po-boy-and-tavern-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,43,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,[],17736758767,(773) 675-8767,1013.9662180854668,41.80046,-87.58874,5215 s harper ave,chicago,il,60615,DAISY'S PO'BOY AND TAVERN,DAISY'S PO'BOY AND TAVERN,2845496.0,Risk 1 (High),5215 s harper ave,chicago,il,60615,2022-05-10,License,Pass w/ Conditions,41.80058037368976,-87.58893178370808,45077
4eK8NfVS48tbhDw5qGZFMQ,leonas-pizzeria-chicago-8,Leona's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/GYfNOeaR8U1AGcWj2FMdCg/o.jpg,False,https://www.yelp.com/biz/leonas-pizzeria-chicago-8?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,277,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.5,"['delivery', 'pickup']",17733632600,(773) 363-2600,544.0009087621895,41.7998955447217,-87.5952323368751,1236 e 53rd st,chicago,il,60615,LEONA'S RESTAURANT,LEONA'S RESTAURANT,2313667.0,Risk 1 (High),1236 e 53rd st,chicago,il,60615,2017-08-28,Complaint Re-Inspection,Fail,41.7995820117793,-87.59510894342813,45077
k8XgN_4ipsLuy1PduNS-Ig,giordanos-chicago-7,Giordano's,https://s3-media2.fl.yelpcdn.com/bphoto/lLa2FehUbdHtFJR9nB20bw/o.jpg,False,https://www.yelp.com/biz/giordanos-chicago-7?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,405,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",2.5,['delivery'],17739470200,(773) 947-0200,946.5891710717578,41.7991224756374,-87.590327937988,5311 s blackstone ave,chicago,il,60615,GIORDANO'S PIZZA,GIORDANO'S PIZZA,35633.0,Risk 1 (High),5311 s blackstone ave,chicago,il,60615,2022-04-21,Canvass,Pass,41.799155754303854,-87.59028088059789,45077
pgRE_1OXaH1p4x9_aT3czQ,la-petite-folie-chicago,La Petite Folie,https://s3-media3.fl.yelpcdn.com/bphoto/WF84Ihm7lctnhMWpAe-RbQ/o.jpg,False,https://www.yelp.com/biz/la-petite-folie-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,92,"[{'alias': 'french', 'title': 'French'}]",3.5,"['delivery', 'pickup']",17734931394,(773) 493-1394,1265.536329221751,41.7955854864573,-87.5886446066071,1504 e 55th st,chicago,il,60615,LA PETITE FOLIE,LA PETITE FOLIE,69466.0,Risk 1 (High),1504 e 55th st,chicago,il,60615,2021-11-18,Non-Inspection,No Entry,41.79530818499822,-87.58894079318983,45077
Xtgn1LriaMdbcMg8BkJFxQ,litehouse-whole-food-grill-chicago-3,Litehouse Whole Food Grill,https://s3-media2.fl.yelpcdn.com/bphoto/tmAByGfC8EzNQnc1J5JvSw/o.jpg,False,https://www.yelp.com/biz/litehouse-whole-food-grill-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,151,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"['delivery', 'pickup']",17736332587,(773) 633-2587,1588.2651178626245,41.7953549,-87.5842852,1660 e 55th st,chicago,il,60615,THE LITE,THE LITE,2549925.0,Risk 1 (High),1660 e 55th st,chicago,il,60615,2019-05-15,Canvass,Fail,41.79533443394228,-87.58427242325949,45077
IOXMzfHnrre-DoSwH43TXg,whats-krackin-chicago,What's Krackin',https://s3-media3.fl.yelpcdn.com/bphoto/Eo4XMZWAED415-k1hxYN8w/o.jpg,False,https://www.yelp.com/biz/whats-krackin-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,26,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['delivery', 'pickup']",17738910455,(773) 891-0455,605.7874423880663,41.79964,-87.5946,1310 e 53rd st,chicago,il,60615,WHAT'S KRACKIN SOUTHERN SEAFOOD,WHAT'S KRACKIN SOUTHERN SEAFOOD,2802910.0,Risk 2 (Medium),1310 e 53rd st,chicago,il,60615,2021-08-03,License,Pass w/ Conditions,41.79958880126372,-87.5945230972749,45077
LQgsv5FKRoUEkeAgSGn3qg,jade-court-chicago-2,Jade Court,https://s3-media2.fl.yelpcdn.com/bphoto/z8q75MtsfFIoLY4Pal1TDg/o.jpg,False,https://www.yelp.com/biz/jade-court-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,62,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"['delivery', 'pickup']",17739664106,(773) 966-4106,1055.4000591610095,41.800435770590674,-87.58840721789413,1516 e harper ct,chicago,il,60615,PORKCHOP HYDE PARK,PORKCHOP,2246782.0,Risk 1 (High),1516 e harper ct,chicago,il,60615,2015-07-13,Complaint,Fail,41.800409886936485,-87.58843737835709,45077
hX-AEHsE_F7kkeouQAZJxA,jets-pizza-chicago-19,Jet's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/3TQ5652b0KrjyJjXu-PtSw/o.jpg,False,https://www.yelp.com/biz/jets-pizza-chicago-19?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,14,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"['delivery', 'pickup']",17737398553,(773) 739-8553,1017.6087134182528,41.79527,-87.59337,1348 e 55th st,chicago,il,60615,JET'S PIZZA,JET'S PIZZA,2835493.0,Risk 2 (Medium),1348 e 55th st,chicago,il,60615,2022-03-09,License,Pass,41.79522972341963,-87.59254962506914,45077
gzOW64dw3tTW6ZIzpFJHBA,thai-55-restaurant-chicago,Thai 55 Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/w-LVmJ9H3H7EUCaAZtPdkQ/o.jpg,False,https://www.yelp.com/biz/thai-55-restaurant-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,294,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"['delivery', 'pickup']",17733637119,(773) 363-7119,1453.9530791737748,41.7950651,-87.5857276,1607 e 55th st,chicago,il,60615,"VISANU THAI 55, INC.","VISANU THAI 55, INC.",1620610.0,Risk 1 (High),1607 e 55th st,chicago,il,60615,2020-03-05,Complaint,Fail,41.79507800761094,-87.58728421901719,45077
1lHVis5d8vpd72vx0cjiOg,starbucks-chicago-122,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/0vQn1pyICWkz65FWFyS50g/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-122?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,58,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,['delivery'],17732561930,(773) 256-1930,872.9237309793015,41.795187,-87.596741,1174 e 55th st,chicago,il,60615,STARBUCKS COFFEE #2827,STARBUCKS COFFEE #2827,2093906.0,Risk 2 (Medium),1174 e 55th st,chicago,il,60615,2022-05-23,Canvass,Pass,41.79517545018063,-87.59660147733702,45077
VVQJ6evkWUpkCAb82MiVdQ,cholies-pizza-chicago-3,Cholie's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/hx9uuutqsOMiAaddL4orLQ/o.jpg,False,https://www.yelp.com/biz/cholies-pizza-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,78,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",17736848688,(773) 684-8688,1258.7218547610348,41.799386,-87.586228,1601 e 53rd st,chicago,il,60615,CHOLIES PIZZERIA INC.,CHOLIES PIZZERIA,2277393.0,Risk 1 (High),1601 e 53rd st,chicago,il,60615,2022-10-14,Complaint,Pass,41.79946826782593,-87.58639502683731,45077
AGhT_vViie9jjmJ2own62A,insomnia-cookies-chicago-6,Insomnia Cookies,https://s3-media1.fl.yelpcdn.com/bphoto/MuHbazZHaoF0KTnCzEQjcA/o.jpg,False,https://www.yelp.com/biz/insomnia-cookies-chicago-6?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,62,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.0,"['delivery', 'pickup']",18776326654,(877) 632-6654,858.8867022568802,41.794818,-87.5989647,1105 e 55th st,chicago,il,60615,INSOMNIA COOKIES,INSOMNIA COOKIES,2483490.0,Risk 2 (Medium),1105 e 55th st,chicago,il,60615,2016-09-08,License,Not Ready,41.794924327756654,-87.59951365298598,45077
YE4rhvPRtsr_NwahV48amg,tacos-el-pastor-53-chicago,Tacos El Pastor 53,https://s3-media2.fl.yelpcdn.com/bphoto/vXCILf-NZWjgUflCSWjufw/o.jpg,False,https://www.yelp.com/biz/tacos-el-pastor-53-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,36,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['delivery', 'pickup']",18722447498,(872) 244-7498,1474.692966610419,41.79915,-87.58363,5319 s hyde park blvd,chicago,il,60615,MIKKEY'S 53RD,MIKKEY'S RETRO GRILL,2446847.0,Risk 1 (High),5319 s hyde park blvd,chicago,il,60615,2019-02-25,Complaint,Pass w/ Conditions,41.799003255757576,-87.58389265837322,45077
NQctjrlZjgN-ekg9qK3odw,sweet-drip-cafe-chicago,Sweet Drip Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/xQQ9l32aCWzOOcRabID4sA/o.jpg,False,https://www.yelp.com/biz/sweet-drip-cafe-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,18,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"['delivery', 'pickup']",17739664332,(773) 966-4332,1402.3957289639093,41.79975,-87.58454,1658 e 53rd st,chicago,il,60615,FABIANA'S BAKERY,FABIANA'S BAKERY,2506543.0,Risk 2 (Medium),1658 e 53rd st,chicago,il,60615,2017-04-17,License,Not Ready,41.79971275999523,-87.58446152424479,45077
2ND7d_wXoBNSdgG--4SJxA,nathans-chicago-style-chicago,Nathan's Chicago Style,https://s3-media2.fl.yelpcdn.com/bphoto/GHrKyKQ_MxPpXEVKUJLZ8w/o.jpg,False,https://www.yelp.com/biz/nathans-chicago-style-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,76,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,"['delivery', 'pickup']",17732885353,(773) 288-5353,789.0722063952079,41.7996249,-87.5922875,1372 e 53rd st,chicago,il,60615,NATHAN'S CHICAGO STYLE,NATHAN'S CHICAGO STYLE,57664.0,Risk 1 (High),1372 e 53rd st,chicago,il,60615,2022-06-21,Complaint,Pass w/ Conditions,41.79961532954368,-87.59229886576314,45077
